OBJECTID,ISO,NAME_0,ID_1,TYPE_1,version,admin1name
667,CUB,cuba,8,provincia,original,isla de la juventud
667,CUB,cuba,8,provincia,var,puerto principe
667,CUB,cuba,8,provincia,var,isla de la juventudprovincia
667,CUB,cuba,8,provincia,var,isla de la juventud-provincia
667,CUB,cuba,8,provincia,var,isla de la juventud provincia
667,CUB,cuba,8,provincia,var,puerto principeprovincia
667,CUB,cuba,8,provincia,var,puerto principe-provincia
667,CUB,cuba,8,provincia,var,puerto principe provincia
667,CUB,cuba,8,provincia,var,puertoprincipe
668,CUB,cuba,9,provincia,original,la habana
668,CUB,cuba,9,provincia,var,la habanaprovincia
668,CUB,cuba,9,provincia,var,la habana-provincia
668,CUB,cuba,9,provincia,var,la habana provincia
669,CUB,cuba,10,provincia,original,las tunas
669,CUB,cuba,10,provincia,var,las tunasprovincia
669,CUB,cuba,10,provincia,var,las tunas-provincia
669,CUB,cuba,10,provincia,var,las tunas provincia
670,CUB,cuba,11,provincia,original,matanzas
670,CUB,cuba,11,provincia,var,matanzasprovincia
670,CUB,cuba,11,provincia,var,matanzas-provincia
670,CUB,cuba,11,provincia,var,matanzas provincia
671,CUB,cuba,12,provincia,original,mayabeque
671,CUB,cuba,12,provincia,var,mayabequeprovincia
671,CUB,cuba,12,provincia,var,mayabeque-provincia
671,CUB,cuba,12,provincia,var,mayabeque provincia
672,CUB,cuba,13,provincia,original,pinar del rio
672,CUB,cuba,13,provincia,var,pinar del rioprovincia
672,CUB,cuba,13,provincia,var,pinar del rio-provincia
672,CUB,cuba,13,provincia,var,pinar del rio provincia
673,CUB,cuba,14,provincia,original,sancti spiritus
673,CUB,cuba,14,provincia,var,sancti spiritusprovincia
673,CUB,cuba,14,provincia,var,sancti spiritus-provincia
673,CUB,cuba,14,provincia,var,sancti spiritus provincia
674,CUB,cuba,15,provincia,original,santiago de cuba
674,CUB,cuba,15,provincia,var,santiago de cubaprovincia
674,CUB,cuba,15,provincia,var,santiago de cuba-provincia
674,CUB,cuba,15,provincia,var,santiago de cuba provincia
675,CUB,cuba,16,provincia,original,villa clara
675,CUB,cuba,16,provincia,var,villa claraprovincia
675,CUB,cuba,16,provincia,var,villa clara-provincia
675,CUB,cuba,16,provincia,var,villa clara provincia
676,CYM,cayman islands,1,district,original,bodden town
676,CYM,cayman islands,1,district,var,bodden towndistrict
676,CYM,cayman islands,1,district,var,bodden town-district
676,CYM,cayman islands,1,district,var,bodden town district
677,CYM,cayman islands,3,district,original,east end
677,CYM,cayman islands,3,district,var,east enddistrict
677,CYM,cayman islands,3,district,var,east end-district
677,CYM,cayman islands,3,district,var,east end district
678,CYM,cayman islands,4,district,original,george town
678,CYM,cayman islands,4,district,var,george towndistrict
678,CYM,cayman islands,4,district,var,george town-district
678,CYM,cayman islands,4,district,var,george town district
679,CYM,cayman islands,6,district,original,north side
679,CYM,cayman islands,6,district,var,north sidedistrict
679,CYM,cayman islands,6,district,var,north side-district
679,CYM,cayman islands,6,district,var,north side district
680,CYM,cayman islands,8,district,original,sister islands
680,CYM,cayman islands,8,district,var,sister islandsdistrict
680,CYM,cayman islands,8,district,var,sister islands-district
680,CYM,cayman islands,8,district,var,sister islands district
681,CYM,cayman islands,7,district,original,west bay
681,CYM,cayman islands,7,district,var,west baydistrict
681,CYM,cayman islands,7,district,var,west bay-district
681,CYM,cayman islands,7,district,var,west bay district
682,CYP,cyprus,1,eparchies,original,famagusta
682,CYP,cyprus,1,eparchies,var,famgusta
682,CYP,cyprus,1,eparchies,var,ammochostos
682,CYP,cyprus,1,eparchies,var,famagosta
682,CYP,cyprus,1,eparchies,var,famagouste
682,CYP,cyprus,1,eparchies,var,gazimagosa
682,CYP,cyprus,1,eparchies,var,gazimagusa
682,CYP,cyprus,1,eparchies,var,magusa
682,CYP,cyprus,1,eparchies,var,famagustaeparchies
682,CYP,cyprus,1,eparchies,var,famagusta-eparchies
682,CYP,cyprus,1,eparchies,var,famagusta eparchies
682,CYP,cyprus,1,eparchies,var,famgustaeparchies
682,CYP,cyprus,1,eparchies,var,famgusta-eparchies
682,CYP,cyprus,1,eparchies,var,famgusta eparchies
682,CYP,cyprus,1,eparchies,var,ammochostoseparchies
682,CYP,cyprus,1,eparchies,var,ammochostos-eparchies
682,CYP,cyprus,1,eparchies,var,ammochostos eparchies
682,CYP,cyprus,1,eparchies,var,famagostaeparchies
682,CYP,cyprus,1,eparchies,var,famagosta-eparchies
682,CYP,cyprus,1,eparchies,var,famagosta eparchies
682,CYP,cyprus,1,eparchies,var,famagousteeparchies
682,CYP,cyprus,1,eparchies,var,famagouste-eparchies
682,CYP,cyprus,1,eparchies,var,famagouste eparchies
682,CYP,cyprus,1,eparchies,var,gazimagosaeparchies
682,CYP,cyprus,1,eparchies,var,gazimagosa-eparchies
682,CYP,cyprus,1,eparchies,var,gazimagosa eparchies
682,CYP,cyprus,1,eparchies,var,gazimagusaeparchies
682,CYP,cyprus,1,eparchies,var,gazimagusa-eparchies
682,CYP,cyprus,1,eparchies,var,gazimagusa eparchies
682,CYP,cyprus,1,eparchies,var,magusaeparchies
682,CYP,cyprus,1,eparchies,var,magusa-eparchies
682,CYP,cyprus,1,eparchies,var,magusa eparchies
683,CYP,cyprus,2,eparchies,original,larnaca
683,CYP,cyprus,2,eparchies,var,larnaka
683,CYP,cyprus,2,eparchies,var,iskele
683,CYP,cyprus,2,eparchies,var,larnacaeparchies
683,CYP,cyprus,2,eparchies,var,larnaca-eparchies
683,CYP,cyprus,2,eparchies,var,larnaca eparchies
683,CYP,cyprus,2,eparchies,var,larnakaeparchies
683,CYP,cyprus,2,eparchies,var,larnaka-eparchies
683,CYP,cyprus,2,eparchies,var,larnaka eparchies
683,CYP,cyprus,2,eparchies,var,iskeleeparchies
683,CYP,cyprus,2,eparchies,var,iskele-eparchies
683,CYP,cyprus,2,eparchies,var,iskele eparchies
684,CYP,cyprus,3,eparchies,original,limassol
684,CYP,cyprus,3,eparchies,var,limasol
684,CYP,cyprus,3,eparchies,var,leymosun
684,CYP,cyprus,3,eparchies,var,limassoleparchies
684,CYP,cyprus,3,eparchies,var,limassol-eparchies
684,CYP,cyprus,3,eparchies,var,limassol eparchies
684,CYP,cyprus,3,eparchies,var,limasoleparchies
684,CYP,cyprus,3,eparchies,var,limasol-eparchies
684,CYP,cyprus,3,eparchies,var,limasol eparchies
684,CYP,cyprus,3,eparchies,var,leymosuneparchies
684,CYP,cyprus,3,eparchies,var,leymosun-eparchies
684,CYP,cyprus,3,eparchies,var,leymosun eparchies
685,CYP,cyprus,4,eparchies,original,nicosia
685,CYP,cyprus,4,eparchies,var,lefkosia
685,CYP,cyprus,4,eparchies,var,levkosia
685,CYP,cyprus,4,eparchies,var,lefkosa
685,CYP,cyprus,4,eparchies,var,nicosie
685,CYP,cyprus,4,eparchies,var,nikosia
685,CYP,cyprus,4,eparchies,var,nicosiaeparchies
685,CYP,cyprus,4,eparchies,var,nicosia-eparchies
685,CYP,cyprus,4,eparchies,var,nicosia eparchies
685,CYP,cyprus,4,eparchies,var,lefkosiaeparchies
685,CYP,cyprus,4,eparchies,var,lefkosia-eparchies
685,CYP,cyprus,4,eparchies,var,lefkosia eparchies
685,CYP,cyprus,4,eparchies,var,levkosiaeparchies
685,CYP,cyprus,4,eparchies,var,levkosia-eparchies
685,CYP,cyprus,4,eparchies,var,levkosia eparchies
685,CYP,cyprus,4,eparchies,var,lefkosaeparchies
685,CYP,cyprus,4,eparchies,var,lefkosa-eparchies
685,CYP,cyprus,4,eparchies,var,lefkosa eparchies
685,CYP,cyprus,4,eparchies,var,nicosieeparchies
685,CYP,cyprus,4,eparchies,var,nicosie-eparchies
685,CYP,cyprus,4,eparchies,var,nicosie eparchies
685,CYP,cyprus,4,eparchies,var,nikosiaeparchies
685,CYP,cyprus,4,eparchies,var,nikosia-eparchies
685,CYP,cyprus,4,eparchies,var,nikosia eparchies
686,CYP,cyprus,5,eparchies,original,paphos
686,CYP,cyprus,5,eparchies,var,baf
686,CYP,cyprus,5,eparchies,var,pafos
686,CYP,cyprus,5,eparchies,var,gazibaf
686,CYP,cyprus,5,eparchies,var,paphoseparchies
686,CYP,cyprus,5,eparchies,var,paphos-eparchies
686,CYP,cyprus,5,eparchies,var,paphos eparchies
686,CYP,cyprus,5,eparchies,var,bafeparchies
686,CYP,cyprus,5,eparchies,var,baf-eparchies
686,CYP,cyprus,5,eparchies,var,baf eparchies
686,CYP,cyprus,5,eparchies,var,pafoseparchies
686,CYP,cyprus,5,eparchies,var,pafos-eparchies
686,CYP,cyprus,5,eparchies,var,pafos eparchies
686,CYP,cyprus,5,eparchies,var,gazibafeparchies
686,CYP,cyprus,5,eparchies,var,gazibaf-eparchies
686,CYP,cyprus,5,eparchies,var,gazibaf eparchies
687,CZE,czechia,1,kraj,original,jihocesky
687,CZE,czechia,1,kraj,var,budweis
687,CZE,czechia,1,kraj,var,budejovicky
687,CZE,czechia,1,kraj,var,ceskobudejovicky
687,CZE,czechia,1,kraj,var,south bohemian
687,CZE,czechia,1,kraj,var,jihoceskykraj
687,CZE,czechia,1,kraj,var,jihocesky-kraj
687,CZE,czechia,1,kraj,var,jihocesky kraj
687,CZE,czechia,1,kraj,var,budweiskraj
687,CZE,czechia,1,kraj,var,budweis-kraj
687,CZE,czechia,1,kraj,var,budweis kraj
687,CZE,czechia,1,kraj,var,budejovickykraj
687,CZE,czechia,1,kraj,var,budejovicky-kraj
687,CZE,czechia,1,kraj,var,budejovicky kraj
687,CZE,czechia,1,kraj,var,ceskobudejovickykraj
687,CZE,czechia,1,kraj,var,ceskobudejovicky-kraj
687,CZE,czechia,1,kraj,var,ceskobudejovicky kraj
687,CZE,czechia,1,kraj,var,south bohemiankraj
687,CZE,czechia,1,kraj,var,south bohemian-kraj
687,CZE,czechia,1,kraj,var,south bohemian kraj
687,CZE,czechia,1,kraj,var,southbohemian
688,CZE,czechia,2,kraj,original,jihomoravsky
688,CZE,czechia,2,kraj,var,brunn
688,CZE,czechia,2,kraj,var,jihomoravsky brnensky
688,CZE,czechia,2,kraj,var,south moravian
688,CZE,czechia,2,kraj,var,jihomoravskykraj
688,CZE,czechia,2,kraj,var,jihomoravsky-kraj
688,CZE,czechia,2,kraj,var,jihomoravsky kraj
688,CZE,czechia,2,kraj,var,brunnkraj
688,CZE,czechia,2,kraj,var,brunn-kraj
688,CZE,czechia,2,kraj,var,brunn kraj
688,CZE,czechia,2,kraj,var,jihomoravsky brnenskykraj
688,CZE,czechia,2,kraj,var,jihomoravsky brnensky-kraj
688,CZE,czechia,2,kraj,var,jihomoravsky brnensky kraj
688,CZE,czechia,2,kraj,var,jihomoravskybrnensky
688,CZE,czechia,2,kraj,var,south moraviankraj
688,CZE,czechia,2,kraj,var,south moravian-kraj
688,CZE,czechia,2,kraj,var,south moravian kraj
688,CZE,czechia,2,kraj,var,southmoravian
689,CZE,czechia,3,kraj,original,karlovarsky
689,CZE,czechia,3,kraj,var,carlsbad
689,CZE,czechia,3,kraj,var,karlovy vary
689,CZE,czechia,3,kraj,var,karlovarskykraj
689,CZE,czechia,3,kraj,var,karlovarsky-kraj
689,CZE,czechia,3,kraj,var,karlovarsky kraj
689,CZE,czechia,3,kraj,var,carlsbadkraj
689,CZE,czechia,3,kraj,var,carlsbad-kraj
689,CZE,czechia,3,kraj,var,carlsbad kraj
689,CZE,czechia,3,kraj,var,karlovy varykraj
689,CZE,czechia,3,kraj,var,karlovy vary-kraj
689,CZE,czechia,3,kraj,var,karlovy vary kraj
689,CZE,czechia,3,kraj,var,karlovyvary
690,CZE,czechia,4,kraj,original,kraj vysocina
690,CZE,czechia,4,kraj,var,iglau
690,CZE,czechia,4,kraj,var,jihlavsky
690,CZE,czechia,4,kraj,var,vysocina
690,CZE,czechia,4,kraj,var,kraj vysocinakraj
690,CZE,czechia,4,kraj,var,kraj vysocina-kraj
690,CZE,czechia,4,kraj,var,kraj vysocina kraj
690,CZE,czechia,4,kraj,var,iglaukraj
690,CZE,czechia,4,kraj,var,iglau-kraj
690,CZE,czechia,4,kraj,var,iglau kraj
690,CZE,czechia,4,kraj,var,jihlavskykraj
690,CZE,czechia,4,kraj,var,jihlavsky-kraj
690,CZE,czechia,4,kraj,var,jihlavsky kraj
690,CZE,czechia,4,kraj,var,vysocinakraj
690,CZE,czechia,4,kraj,var,vysocina-kraj
690,CZE,czechia,4,kraj,var,vysocina kraj
691,CZE,czechia,5,kraj,original,kralovehradecky
691,CZE,czechia,5,kraj,var,konigsgratz
691,CZE,czechia,5,kraj,var,hradec kralove
691,CZE,czechia,5,kraj,var,kralovehradeckykraj
691,CZE,czechia,5,kraj,var,kralovehradecky-kraj
691,CZE,czechia,5,kraj,var,kralovehradecky kraj
691,CZE,czechia,5,kraj,var,konigsgratzkraj
691,CZE,czechia,5,kraj,var,konigsgratz-kraj
691,CZE,czechia,5,kraj,var,konigsgratz kraj
691,CZE,czechia,5,kraj,var,hradec kralovekraj
691,CZE,czechia,5,kraj,var,hradec kralove-kraj
691,CZE,czechia,5,kraj,var,hradec kralove kraj
691,CZE,czechia,5,kraj,var,hradeckralove
692,CZE,czechia,6,kraj,original,liberecky
692,CZE,czechia,6,kraj,var,reichenberg
692,CZE,czechia,6,kraj,var,liberec
692,CZE,czechia,6,kraj,var,libereckykraj
692,CZE,czechia,6,kraj,var,liberecky-kraj
692,CZE,czechia,6,kraj,var,liberecky kraj
692,CZE,czechia,6,kraj,var,reichenbergkraj
692,CZE,czechia,6,kraj,var,reichenberg-kraj
692,CZE,czechia,6,kraj,var,reichenberg kraj
692,CZE,czechia,6,kraj,var,libereckraj
692,CZE,czechia,6,kraj,var,liberec-kraj
692,CZE,czechia,6,kraj,var,liberec kraj
693,CZE,czechia,7,kraj,original,moravskoslezsky
693,CZE,czechia,7,kraj,var,mahrisch-ostrau
693,CZE,czechia,7,kraj,var,mahren
693,CZE,czechia,7,kraj,var,morava
693,CZE,czechia,7,kraj,var,moravie
693,CZE,czechia,7,kraj,var,mor via
693,CZE,czechia,7,kraj,var,ostravsky
693,CZE,czechia,7,kraj,var,moravian-silesian
693,CZE,czechia,7,kraj,var,moravskoslezskykraj
693,CZE,czechia,7,kraj,var,moravskoslezsky-kraj
693,CZE,czechia,7,kraj,var,moravskoslezsky kraj
693,CZE,czechia,7,kraj,var,mahrisch-ostraukraj
693,CZE,czechia,7,kraj,var,mahrisch-ostrau-kraj
693,CZE,czechia,7,kraj,var,mahrisch-ostrau kraj
693,CZE,czechia,7,kraj,var,mahrisch ostrau
693,CZE,czechia,7,kraj,var,mahrenkraj
693,CZE,czechia,7,kraj,var,mahren-kraj
693,CZE,czechia,7,kraj,var,mahren kraj
693,CZE,czechia,7,kraj,var,moravakraj
693,CZE,czechia,7,kraj,var,morava-kraj
693,CZE,czechia,7,kraj,var,morava kraj
693,CZE,czechia,7,kraj,var,moraviekraj
693,CZE,czechia,7,kraj,var,moravie-kraj
693,CZE,czechia,7,kraj,var,moravie kraj
693,CZE,czechia,7,kraj,var,mor viakraj
693,CZE,czechia,7,kraj,var,mor via-kraj
693,CZE,czechia,7,kraj,var,mor via kraj
693,CZE,czechia,7,kraj,var,morvia
693,CZE,czechia,7,kraj,var,ostravskykraj
693,CZE,czechia,7,kraj,var,ostravsky-kraj
693,CZE,czechia,7,kraj,var,ostravsky kraj
693,CZE,czechia,7,kraj,var,moravian-silesiankraj
693,CZE,czechia,7,kraj,var,moravian-silesian-kraj
693,CZE,czechia,7,kraj,var,moravian-silesian kraj
693,CZE,czechia,7,kraj,var,moravian silesian
694,CZE,czechia,8,kraj,original,olomoucky
694,CZE,czechia,8,kraj,var,olmutz
694,CZE,czechia,8,kraj,var,olomouc
694,CZE,czechia,8,kraj,var,olomouckykraj
694,CZE,czechia,8,kraj,var,olomoucky-kraj
694,CZE,czechia,8,kraj,var,olomoucky kraj
694,CZE,czechia,8,kraj,var,olmutzkraj
694,CZE,czechia,8,kraj,var,olmutz-kraj
694,CZE,czechia,8,kraj,var,olmutz kraj
694,CZE,czechia,8,kraj,var,olomouckraj
694,CZE,czechia,8,kraj,var,olomouc-kraj
694,CZE,czechia,8,kraj,var,olomouc kraj
695,CZE,czechia,9,kraj,original,pardubicky
695,CZE,czechia,9,kraj,var,pardubitz
695,CZE,czechia,9,kraj,var,pardubice
695,CZE,czechia,9,kraj,var,pardubickykraj
695,CZE,czechia,9,kraj,var,pardubicky-kraj
695,CZE,czechia,9,kraj,var,pardubicky kraj
695,CZE,czechia,9,kraj,var,pardubitzkraj
695,CZE,czechia,9,kraj,var,pardubitz-kraj
695,CZE,czechia,9,kraj,var,pardubitz kraj
695,CZE,czechia,9,kraj,var,pardubicekraj
695,CZE,czechia,9,kraj,var,pardubice-kraj
695,CZE,czechia,9,kraj,var,pardubice kraj
696,CZE,czechia,10,kraj,original,plzensky
696,CZE,czechia,10,kraj,var,pilsen
696,CZE,czechia,10,kraj,var,plzen
696,CZE,czechia,10,kraj,var,plzenskykraj
696,CZE,czechia,10,kraj,var,plzensky-kraj
696,CZE,czechia,10,kraj,var,plzensky kraj
696,CZE,czechia,10,kraj,var,pilsenkraj
696,CZE,czechia,10,kraj,var,pilsen-kraj
696,CZE,czechia,10,kraj,var,pilsen kraj
696,CZE,czechia,10,kraj,var,plzenkraj
696,CZE,czechia,10,kraj,var,plzen-kraj
696,CZE,czechia,10,kraj,var,plzen kraj
697,CZE,czechia,11,kraj,original,prague
697,CZE,czechia,11,kraj,var,prag
697,CZE,czechia,11,kraj,var,hlavni mesto praha
697,CZE,czechia,11,kraj,var,praguekraj
697,CZE,czechia,11,kraj,var,prague-kraj
697,CZE,czechia,11,kraj,var,prague kraj
697,CZE,czechia,11,kraj,var,prag kraj
697,CZE,czechia,11,kraj,var,prag -kraj
697,CZE,czechia,11,kraj,var,prag  kraj
697,CZE,czechia,11,kraj,var,hlavni mesto prahakraj
697,CZE,czechia,11,kraj,var,hlavni mesto praha-kraj
697,CZE,czechia,11,kraj,var,hlavni mesto praha kraj
697,CZE,czechia,11,kraj,var,hlavnimestopraha
698,CZE,czechia,12,kraj,original,stredocesky
698,CZE,czechia,12,kraj,var,central bohemian
698,CZE,czechia,12,kraj,var,stredoceskykraj
698,CZE,czechia,12,kraj,var,stredocesky-kraj
698,CZE,czechia,12,kraj,var,stredocesky kraj
698,CZE,czechia,12,kraj,var,central bohemiankraj
698,CZE,czechia,12,kraj,var,central bohemian-kraj
698,CZE,czechia,12,kraj,var,central bohemian kraj
698,CZE,czechia,12,kraj,var,centralbohemian
699,CZE,czechia,13,kraj,original,ustecky
699,CZE,czechia,13,kraj,var,aussig an der elbe
699,CZE,czechia,13,kraj,var,aussig
699,CZE,czechia,13,kraj,var,usti nad labem
699,CZE,czechia,13,kraj,var,usteckykraj
699,CZE,czechia,13,kraj,var,ustecky-kraj
699,CZE,czechia,13,kraj,var,ustecky kraj
699,CZE,czechia,13,kraj,var,aussig an der elbekraj
699,CZE,czechia,13,kraj,var,aussig an der elbe-kraj
699,CZE,czechia,13,kraj,var,aussig an der elbe kraj
699,CZE,czechia,13,kraj,var,aussiganderelbe
699,CZE,czechia,13,kraj,var,aussigkraj
699,CZE,czechia,13,kraj,var,aussig-kraj
699,CZE,czechia,13,kraj,var,aussig kraj
699,CZE,czechia,13,kraj,var,usti nad labemkraj
699,CZE,czechia,13,kraj,var,usti nad labem-kraj
699,CZE,czechia,13,kraj,var,usti nad labem kraj
699,CZE,czechia,13,kraj,var,ustinadlabem
700,CZE,czechia,14,kraj,original,zlinsky
700,CZE,czechia,14,kraj,var,gottwaldov
700,CZE,czechia,14,kraj,var,zlin
700,CZE,czechia,14,kraj,var,zlinskykraj
700,CZE,czechia,14,kraj,var,zlinsky-kraj
700,CZE,czechia,14,kraj,var,zlinsky kraj
700,CZE,czechia,14,kraj,var,gottwaldovkraj
700,CZE,czechia,14,kraj,var,gottwaldov-kraj
700,CZE,czechia,14,kraj,var,gottwaldov kraj
700,CZE,czechia,14,kraj,var,zlinkraj
700,CZE,czechia,14,kraj,var,zlin-kraj
700,CZE,czechia,14,kraj,var,zlin kraj
701,DEU,germany,1,land,original,baden-wurttemberg
701,DEU,germany,1,land,var,baden-wurttembergland
701,DEU,germany,1,land,var,baden-wurttemberg-land
701,DEU,germany,1,land,var,baden-wurttemberg land
701,DEU,germany,1,land,var,baden wurttemberg
702,DEU,germany,2,freistaat,original,bayern
702,DEU,germany,2,freistaat,var,bavaria
702,DEU,germany,2,freistaat,var,bayernfreistaat
702,DEU,germany,2,freistaat,var,bayern-freistaat
702,DEU,germany,2,freistaat,var,bayern freistaat
702,DEU,germany,2,freistaat,var,bavariafreistaat
702,DEU,germany,2,freistaat,var,bavaria-freistaat
702,DEU,germany,2,freistaat,var,bavaria freistaat
703,DEU,germany,3,land,original,berlin
703,DEU,germany,3,land,var,berlinland
703,DEU,germany,3,land,var,berlin-land
703,DEU,germany,3,land,var,berlin land
704,DEU,germany,4,land,original,brandenburg
704,DEU,germany,4,land,var,brandenburgland
704,DEU,germany,4,land,var,brandenburg-land
704,DEU,germany,4,land,var,brandenburg land
705,DEU,germany,5,freie hansestadt,original,bremen
705,DEU,germany,5,freie hansestadt,var,bremenfreie hansestadt
705,DEU,germany,5,freie hansestadt,var,bremen-freie hansestadt
705,DEU,germany,5,freie hansestadt,var,bremen freie hansestadt
706,DEU,germany,6,freie und hansestadt,original,hamburg
706,DEU,germany,6,freie und hansestadt,var,hamburgfreie und hansestadt
706,DEU,germany,6,freie und hansestadt,var,hamburg-freie und hansestadt
706,DEU,germany,6,freie und hansestadt,var,hamburg freie und hansestadt
707,DEU,germany,7,land,original,hessen
707,DEU,germany,7,land,var,hesse
707,DEU,germany,7,land,var,hessenland
707,DEU,germany,7,land,var,hessen-land
707,DEU,germany,7,land,var,hessen land
707,DEU,germany,7,land,var,hesseland
707,DEU,germany,7,land,var,hesse-land
707,DEU,germany,7,land,var,hesse land
708,DEU,germany,8,land,original,mecklenburg-vorpommern
708,DEU,germany,8,land,var,mecklenburg-west pomerania
708,DEU,germany,8,land,var,mecklenburg-vorpommernland
708,DEU,germany,8,land,var,mecklenburg-vorpommern-land
708,DEU,germany,8,land,var,mecklenburg-vorpommern land
708,DEU,germany,8,land,var,mecklenburg vorpommern
708,DEU,germany,8,land,var,mecklenburg-west pomeranialand
708,DEU,germany,8,land,var,mecklenburg-west pomerania-land
708,DEU,germany,8,land,var,mecklenburg-west pomerania land
708,DEU,germany,8,land,var,mecklenburg-westpomerania
708,DEU,germany,8,land,var,mecklenburg west pomerania
709,DEU,germany,9,land,original,niedersachsen
709,DEU,germany,9,land,var,lower saxony
709,DEU,germany,9,land,var,niedersachsenland
709,DEU,germany,9,land,var,niedersachsen-land
709,DEU,germany,9,land,var,niedersachsen land
709,DEU,germany,9,land,var,lower saxonyland
709,DEU,germany,9,land,var,lower saxony-land
709,DEU,germany,9,land,var,lower saxony land
709,DEU,germany,9,land,var,lowersaxony
710,DEU,germany,10,land,original,nordrhein-westfalen
710,DEU,germany,10,land,var,north rhine-westphalia
710,DEU,germany,10,land,var,nordrhein-westfalenland
710,DEU,germany,10,land,var,nordrhein-westfalen-land
710,DEU,germany,10,land,var,nordrhein-westfalen land
710,DEU,germany,10,land,var,nordrhein westfalen
710,DEU,germany,10,land,var,north rhine-westphalialand
710,DEU,germany,10,land,var,north rhine-westphalia-land
710,DEU,germany,10,land,var,north rhine-westphalia land
710,DEU,germany,10,land,var,northrhine-westphalia
710,DEU,germany,10,land,var,north rhine westphalia
711,DEU,germany,11,land,original,rheinland-pfalz
711,DEU,germany,11,land,var,rhineland-palatinate
711,DEU,germany,11,land,var,rheinland-pfalzland
711,DEU,germany,11,land,var,rheinland-pfalz-land
711,DEU,germany,11,land,var,rheinland-pfalz land
711,DEU,germany,11,land,var,rheinland pfalz
711,DEU,germany,11,land,var,rhineland-palatinateland
711,DEU,germany,11,land,var,rhineland-palatinate-land
711,DEU,germany,11,land,var,rhineland-palatinate land
711,DEU,germany,11,land,var,rhine-palatinate
711,DEU,germany,11,land,var,rhineland palatinate
712,DEU,germany,12,land,original,saarland
712,DEU,germany,12,land,var,saarlandland
712,DEU,germany,12,land,var,saarland-land
712,DEU,germany,12,land,var,saarland land
713,DEU,germany,14,freistaat,original,sachsen
713,DEU,germany,14,freistaat,var,saxony
713,DEU,germany,14,freistaat,var,sachsenfreistaat
713,DEU,germany,14,freistaat,var,sachsen-freistaat
713,DEU,germany,14,freistaat,var,sachsen freistaat
713,DEU,germany,14,freistaat,var,saxonyfreistaat
713,DEU,germany,14,freistaat,var,saxony-freistaat
713,DEU,germany,14,freistaat,var,saxony freistaat
714,DEU,germany,13,land,original,sachsen-anhalt
714,DEU,germany,13,land,var,saxony-anhalt
714,DEU,germany,13,land,var,sachsen-anhaltland
714,DEU,germany,13,land,var,sachsen-anhalt-land
714,DEU,germany,13,land,var,sachsen-anhalt land
714,DEU,germany,13,land,var,sachsen anhalt
714,DEU,germany,13,land,var,saxony-anhaltland
714,DEU,germany,13,land,var,saxony-anhalt-land
714,DEU,germany,13,land,var,saxony-anhalt land
714,DEU,germany,13,land,var,saxony anhalt
715,DEU,germany,15,land,original,schleswig-holstein
715,DEU,germany,15,land,var,schleswig-holsteinland
715,DEU,germany,15,land,var,schleswig-holstein-land
715,DEU,germany,15,land,var,schleswig-holstein land
715,DEU,germany,15,land,var,schleswig holstein
716,DEU,germany,16,freistaat,original,thuringen
716,DEU,germany,16,freistaat,var,thuringia
716,DEU,germany,16,freistaat,var,thuringenfreistaat
716,DEU,germany,16,freistaat,var,thuringen-freistaat
716,DEU,germany,16,freistaat,var,thuringen freistaat
716,DEU,germany,16,freistaat,var,thuringiafreistaat
716,DEU,germany,16,freistaat,var,thuringia-freistaat
716,DEU,germany,16,freistaat,var,thuringia freistaat
717,DJI,djibouti,1_2, ,original,ali sabieh
717,DJI,djibouti,1_2, ,var,ali sabih
718,DJI,djibouti,6, ,original,arta
719,DJI,djibouti,2, ,original,dikhil
720,DJI,djibouti,3, ,original,djiboutii
721,DJI,djibouti,4, ,original,obock
722,DJI,djibouti,5, ,original,tadjoura
723,DMA,dominica,1,parish,original,saint andrew
723,DMA,dominica,1,parish,var,saint andrewparish
723,DMA,dominica,1,parish,var,saint andrew-parish
723,DMA,dominica,1,parish,var,saint andrew parish
724,DMA,dominica,2,parish,original,saint david
724,DMA,dominica,2,parish,var,saint davidparish
724,DMA,dominica,2,parish,var,saint david-parish
724,DMA,dominica,2,parish,var,saint david parish
725,DMA,dominica,3,parish,original,saint george
725,DMA,dominica,3,parish,var,saint georgeparish
725,DMA,dominica,3,parish,var,saint george-parish
725,DMA,dominica,3,parish,var,saint george parish
726,DMA,dominica,4,parish,original,saint john
726,DMA,dominica,4,parish,var,saint johnparish
726,DMA,dominica,4,parish,var,saint john-parish
726,DMA,dominica,4,parish,var,saint john parish
727,DMA,dominica,5,parish,original,saint joseph
727,DMA,dominica,5,parish,var,saint josephparish
727,DMA,dominica,5,parish,var,saint joseph-parish
727,DMA,dominica,5,parish,var,saint joseph parish
728,DMA,dominica,6,parish,original,saint luke
728,DMA,dominica,6,parish,var,saint lukeparish
728,DMA,dominica,6,parish,var,saint luke-parish
728,DMA,dominica,6,parish,var,saint luke parish
729,DMA,dominica,7,parish,original,saint mark
729,DMA,dominica,7,parish,var,saint markparish
729,DMA,dominica,7,parish,var,saint mark-parish
729,DMA,dominica,7,parish,var,saint mark parish
730,DMA,dominica,8,parish,original,saint patrick
730,DMA,dominica,8,parish,var,saint patrickparish
730,DMA,dominica,8,parish,var,saint patrick-parish
730,DMA,dominica,8,parish,var,saint patrick parish
731,DMA,dominica,9,parish,original,saint paul
731,DMA,dominica,9,parish,var,saint paulparish
