ISOALPHA,COUNTRYNM,NAME1,tot_popn_2020,prop_vaxxed,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_vaxxed
MDG,madagascar,toamasina,3695305,0.1304196441394756,80,21.86955395812117,14.540801907821097,16.302455517434446,13.04196441394756
MDG,madagascar,toliary,4573284,0.13041964413947563,80,21.869553958121177,14.540801907821098,16.30245551743445,13.041964413947563
MDV,maldives,addu atoll,36011,NA,NA,23.45300327049916,15.310504291449206,NA,NA
MDV,maldives,faadhippolhu,5946,NA,NA,23.85943706902079,15.217139963793356,NA,NA
MDV,maldives,felidhe atoll,964,NA,NA,25.038707230793435,17.89435414407698,NA,NA
MDV,maldives,gnaviyani,5251,NA,NA,21.850250553082745,14.668266691637502,NA,NA
MDV,maldives,hadhdhunmathi,10266,NA,NA,22.530606031232793,13.878828261054126,NA,NA
MDV,maldives,kolhumadulu,33858,NA,NA,23.410250688355656,15.606763423023143,NA,NA
MDV,maldives,male,145526,NA,NA,24.236789203217022,12.982066253906627,NA,NA
MDV,maldives,male atoll,15078,NA,NA,25.325944647257366,11.968651905421297,NA,NA
MDV,maldives,mulakatholhu,2824,NA,NA,24.76497975493879,17.371633654542077,NA,NA
MDV,maldives,north ari atoll,4717,NA,NA,23.29311216960068,12.432032707477953,NA,NA
MDV,maldives,north huvadhu atoll,6589,NA,NA,22.286880466926608,15.253067821840482,NA,NA
MDV,maldives,north maalhosmadulu,32175,NA,NA,21.538783131700775,13.587639996654078,NA,NA
MDV,maldives,north miladhunmadulu,20246,NA,NA,22.312687691475087,13.82588101478004,NA,NA
MDV,maldives,north nilandhe atoll,2833,NA,NA,21.567058142414307,13.070100897294571,NA,NA
MDV,maldives,north thiladhunmathi,28992,NA,NA,22.811740258861263,15.132657316531692,NA,NA
MDV,maldives,south ari atoll,6746,NA,NA,23.462819943999488,12.557173912516154,NA,NA
MDV,maldives,south huvadhu atoll,6522,NA,NA,22.543237786334746,16.233164534726612,NA,NA
MDV,maldives,south maalhosmadulu,6983,NA,NA,23.548104000796357,15.503336649638847,NA,NA
MDV,maldives,south miladhunmadulu,6171,NA,NA,22.11467482674215,14.350213813107723,NA,NA
MDV,maldives,south nilandhe atoll,4678,NA,NA,23.57684916006889,15.051949785311677,NA,NA
MDV,maldives,south thiladhunmathi,10710,NA,NA,22.318320762647957,14.810532162194853,NA,NA
MEX,mexico,aguascalientes,1411726,0.16087765849175434,80,27.557919642568983,22.58551636427358,20.10970731146929,16.087765849175433
MEX,mexico,baja california,3730883,0.1598284670999486,80,28.229188526423172,22.73783664097139,19.978558387493575,15.982846709994861
MEX,mexico,baja california sur,988200,0.1589687721992303,80,28.23283233651455,22.559369203396344,19.871096524903788,15.89687721992303
MEX,mexico,campeche,938196,0.17129420307587218,80,28.648334501368097,23.889514501359894,21.411775384484024,17.129420307587218
MEX,mexico,chiapas,5782680,0.14658861593063444,80,26.092864771268314,20.402224437782294,18.3235769913293,14.658861593063444
MEX,mexico,chihuahua,3657123,0.17609718799275398,80,28.79325050904639,24.714162923433243,22.012148499094245,17.6097187992754
MEX,mexico,coahuila,3216421,0.17887530236276156,80,28.95702801792211,24.980304858507953,22.359412795345193,17.887530236276156
MEX,mexico,colima,821963,0.18512788331395558,80,29.5677749874559,25.72019031578187,23.14098541424444,18.51278833139556
MEX,mexico,distrito federal,8783904,0.22792566137721285,80,32.82651870759066,31.40174217664418,28.4907076721516,22.792566137721284
MEX,mexico,durango,1839811,0.17756202338963098,80,28.512384065051446,24.61318293121296,22.19525292370387,17.7562023389631
MEX,mexico,guanajuato,6632432,0.1670414312873196,80,28.03891743850432,23.261804176698256,20.880178910914957,16.70414312873196
MEX,mexico,guerrero,3872045,0.17345735001136953,80,27.8018237337438,23.802459598966866,21.682168751421184,17.34573500113695
MEX,mexico,hidalgo,3568910,0.1835293077669478,80,29.057826608783067,25.406734320370617,22.94116347086847,18.35293077669478
MEX,mexico,jalisco,9108361,0.17861397120230305,80,28.959254029154927,24.78763643088516,22.32674640028788,17.861397120230304
MEX,mexico,mexico,17774567,0.16976819762600784,80,28.523501795854706,23.90085108680651,21.221024703250972,16.976819762600783
MEX,mexico,michoacan,5089191,0.18350100805850864,80,28.975235495227185,25.242665066475734,22.937626007313575,18.350100805850865
MEX,mexico,morelos,2085273,0.19572332303460013,80,30.004408810529306,27.00986388978833,24.465415379325016,19.572332303460012
MEX,mexico,nayarit,1400156,0.18840982661210842,80,29.419052841723843,25.952254574903836,23.551228326513556,18.84098266121084
MEX,mexico,nuevo leon,9813869,0.1834477381524714,80,29.73650143372139,25.728042062925883,22.93096726905893,18.34477381524714
MEX,mexico,oaxaca,4392087,0.1885768725047747,80,29.011272533049503,25.78188839053163,23.572109063096843,18.85768725047747
MEX,mexico,puebla,6470979,0.17102086839853103,80,28.143049580172935,23.67659125883918,21.377608549816372,17.102086839853104
MEX,mexico,queretaro,2352669,0.16016051479762602,80,27.921742944373616,22.54060723944483,20.020064349703247,16.016051479762602
MEX,mexico,quintana roo,1762084,0.12979007329597522,80,26.713505436407956,18.88942705943915,16.223759161996906,12.979007329597522
MEX,mexico,san luis potosi,2869527,0.1841374290242062,80,28.97441268211237,25.398165388390776,23.017178628025775,18.413742902420623
MEX,mexico,sinaloa,3000762,0.18918507448850452,80,29.566908742277345,26.208155748738932,23.648134311063064,18.918507448850452
MEX,mexico,sonora,3172962,0.1837447024949475,80,29.1956545125793,25.576196845228626,22.968087811868436,18.374470249494752
MEX,mexico,tabasco,2738093,0.16351482339759577,80,27.95366252407508,22.899866086855255,20.439352924699467,16.351482339759578
MEX,mexico,tamaulipas,3724237,0.18161955759487575,80,29.370567511454684,25.40911428746441,22.702444699359468,18.161955759487576
MEX,mexico,tlaxcala,1352691,0.16667984927949403,80,28.158867823967995,23.275257118553185,20.834981159936756,16.6679849279494
MEX,mexico,veracruz,8559302,0.20022606546728242,80,30.181323069211793,27.611377665557136,25.02825818341031,20.02260654672824
MEX,mexico,yucatan,2210996,0.1889554657038004,80,29.829910508804186,26.02322966016451,23.619433212975046,18.89554657038004
MEX,mexico,zacatecas,1715059,0.18207833134319945,80,28.92268992743914,25.170013642099992,22.75979141789993,18.207833134319944
MHL,marshall islands,ailinglaplap,1501,0.12875704767192106,80,22.089066952645307,15.337904429591362,16.094630958990134,12.875704767192106
MHL,marshall islands,ailuk,237,0.12875704767192106,80,22.089066952645304,15.33790442959136,16.09463095899013,12.875704767192106
MHL,marshall islands,arno,1537,0.12875704767192106,80,22.08906695264531,15.33790442959136,16.09463095899013,12.875704767192106
MHL,marshall islands,aur,450,0.1287570476719211,80,22.089066952645318,15.337904429591365,16.094630958990138,12.875704767192108
MHL,marshall islands,ebon,560,0.12875704767192103,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192103
MHL,marshall islands,enewetok,525,0.12875704767192103,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192103
MHL,marshall islands,jabat,73,0.12875704767192106,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192106
MHL,marshall islands,jaluit,1795,0.12875704767192106,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192106
MHL,marshall islands,kili,403,0.12875704767192106,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192106
MHL,marshall islands,kwajalein,11251,0.12875704767192106,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192106
MHL,marshall islands,lae,350,0.1287570476719211,80,22.089066952645318,15.337904429591365,16.094630958990138,12.875704767192108
MHL,marshall islands,lib,154,0.12875704767192106,80,22.08906695264531,15.33790442959136,16.09463095899013,12.875704767192106
MHL,marshall islands,likiep,311,0.12875704767192106,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192106
MHL,marshall islands,majuro,29886,0.1287570476719211,80,22.089066952645315,15.337904429591365,16.094630958990138,12.875704767192108
MHL,marshall islands,maloelap,548,0.12875704767192106,80,22.08906695264531,15.33790442959136,16.094630958990138,12.875704767192106
MHL,marshall islands,mejit,290,0.12875704767192106,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192106
MHL,marshall islands,mili,547,0.1287570476719211,80,22.089066952645318,15.337904429591365,16.094630958990138,12.875704767192108
MHL,marshall islands,namorik,354,0.12875704767192106,80,22.089066952645315,15.33790442959136,16.09463095899013,12.875704767192106
MHL,marshall islands,namu,666,0.12875704767192103,80,22.089066952645307,15.337904429591362,16.094630958990134,12.875704767192103
MHL,marshall islands,rongelap,219,0.12875704767192106,80,22.089066952645304,15.33790442959136,16.09463095899013,12.875704767192106
MHL,marshall islands,ujae,301,0.12875704767192106,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192106
MHL,marshall islands,utirik,416,0.12875704767192103,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192103
MHL,marshall islands,wotho,68,0.12875704767192106,80,22.08906695264531,15.33790442959136,16.09463095899013,12.875704767192106
MHL,marshall islands,wotje,814,0.12875704767192106,80,22.089066952645315,15.337904429591362,16.094630958990134,12.875704767192106
MKD,the former yugoslav republic of macedonia,eastern,196290,0.3417795534510703,80,38.70577054213247,44.16194271282394,42.72244418138379,34.17795534510703
MKD,the former yugoslav republic of macedonia,northeastern,177327,0.29453485826981973,80,35.84648164302021,38.236084792308716,36.81685728372746,29.453485826981975
MKD,the former yugoslav republic of macedonia,pelagonia,228088,0.35107950571189783,80,39.39439815480758,45.24607018657022,43.884938213987226,35.10795057118978
MKD,the former yugoslav republic of macedonia,polog,327106,0.252600056536376,80,33.68111663168078,33.10954378183267,31.575007067047,25.260005653637602
MKD,the former yugoslav republic of macedonia,skopje,631945,0.3096684121503842,80,36.95622906969179,40.13908382834418,38.70855151879803,30.96684121503842
MKD,the former yugoslav republic of macedonia,southeastern,173845,0.32109128474457876,80,37.45691620599901,41.58170098324481,40.13641059307235,32.109128474457876
MKD,the former yugoslav republic of macedonia,southwestern,221420,0.28744617181447435,80,35.760784158917275,37.34744946528671,35.930771476809284,28.744617181447435
MKD,the former yugoslav republic of macedonia,vardar,132354,0.33151205982270865,80,38.0496297756909,42.87595935910705,41.439007477838565,33.15120598227087
MLI,mali,bamako,2934694,0.11977974500883674,94,21.56156329945723,12.060088870576461,12.865439641161593,11.977974500883674
MLI,mali,gao,812517,0.14387709933720652,94,20.9383742064188,14.604291491845132,15.448227950986599,14.387709933720652
MLI,mali,kayes,2616917,0.13413309958088832,94,20.347183044888478,13.680164831403014,14.400811416505091,13.413309958088831
MLI,mali,kidal,118607,0.14121568841862048,94,21.531115571639365,14.142756577953403,15.165697965407766,14.121568841862048
MLI,mali,koulikoro,3919316,0.13243771805703788,94,20.29265306368233,13.47276699162539,14.22023305430337,13.243771805703789
MLI,mali,mopti,2541229,0.15497816673150877,94,21.37049042650494,15.844345203432455,16.637921058942357,15.497816673150878
MLI,mali,segou,2953340,0.14115152973045858,94,20.697070932701262,14.375107381764373,15.156139085879373,14.115152973045857
MLI,mali,sikasso,3593025,0.12468786780585567,94,19.850171114622654,12.65285530601273,13.38788513110923,12.468786780585567
MLI,mali,tombouctou,967253,0.15628294659434078,94,21.759289877223132,15.89846910355695,16.77838158484309,15.628294659434077
MLT,malta,gozo and comino,30704,0.41216560039268535,81.5,41.84954215039591,50.21199283983644,51.33951970874415,41.216560039268536
MLT,malta,northern,72459,0.36101156444698723,81.5,38.95402342828443,44.10800817849072,45.52994845764731,36.101156444698724
MLT,malta,northern harbour,117689,0.40176688079066664,81.5,41.72119239915341,48.81973931143426,50.00343392147474,40.176688079066665
MLT,malta,south eastern,70095,0.34486427839834893,81.5,38.311703460783676,42.201793947177244,43.42422039142681,34.486427839834896
MLT,malta,southern harbour,74606,0.4038752430318275,81.5,41.91102796762477,49.0267797668304,50.121749663394944,40.38752430318275
MLT,malta,western,57409,0.3793589955187349,81.5,40.115900587415766,46.397650646201136,47.60501995522718,37.93589955187349
MMR,myanmar,ayeyawady,6643558,0.25791603615880093,89,29.82418414478396,27.68986822432763,28.979329905483247,25.791603615880092
MMR,myanmar,bago,5386333,0.2653312178869382,89,30.313998331338077,28.479830906733465,29.812496391790805,26.53312178869382
MMR,myanmar,chin,545158,0.20577359278698248,89,25.43782803294062,22.058057522853964,23.12062840303174,20.57735927869825
MMR,myanmar,kachin,2087269,0.19983002615590914,89,27.241149934777617,21.17307761371915,22.452811927630236,19.983002615590912
MMR,myanmar,kayah,328197,0.1910711482170207,89,25.972029850642127,20.294668680898866,21.468668338991094,19.10711482170207
MMR,myanmar,kayin,1702021,0.23190704807335635,89,27.42403707706972,24.81238774042328,26.056971693635546,23.190704807335635
MMR,myanmar,magway,4065683,0.2759909641299395,89,31.196251648240832,29.63334954449197,31.010220688757244,27.59909641299395
MMR,myanmar,mandalay,6584444,0.25594576402475433,89,30.383442704124075,27.398853305605847,28.757951014017337,25.594576402475433
MMR,myanmar,mon,2085448,0.2614269538496286,89,29.65438307081459,28.09157741483737,29.373815039284107,26.14269538496286
MMR,myanmar,nay pyi taw,537486,0.226082039781356,89,28.731968416933707,24.125208361703855,25.402476379927634,22.6082039781356
MMR,myanmar,rakhine,2061729,0.2519984953356835,89,29.401722264124324,27.098375410411723,28.314437678166687,25.199849533568354
MMR,myanmar,sagaing,5982712,0.2511447764812322,89,29.742634611415934,26.90747100611472,28.2185142113744,25.114477648123216
MMR,myanmar,shan,7233607,0.21416930715304094,89,27.36015065503384,22.82783282558712,24.063967095847293,21.416930715304094
MMR,myanmar,tanintharyi,1604170,0.2208041417181613,89,27.48659295186528,23.625899157981287,24.809454125636094,22.08041417181613
MMR,myanmar,yangon,9394607,0.252835829947221,89,30.5931544174517,27.037746258747287,28.408520218788873,25.2835829947221
MNE,montenegro,andrijevica,3718,0.36930369600621116,80,39.959173009888104,47.40580947104063,46.16296200077639,36.93036960062111
MNE,montenegro,bar,45188,0.3340805841752974,80,37.93635935814098,43.0837643121789,41.76007302191217,33.40805841752974
MNE,montenegro,berane,32272,0.31260166174361526,80,36.426278332243164,40.38972252267019,39.0752077179519,31.260166174361526
MNE,montenegro,bijelo polje,34590,0.308283613065784,80,36.1421690400016,39.786012997128395,38.535451633223,30.8283613065784
MNE,montenegro,budva,22578,0.30531049591409787,80,36.54348271391795,39.58279580406801,38.163811989262214,30.531049591409786
MNE,montenegro,cetinje,15074,0.3667004869783417,80,40.32786817328303,47.13583175388559,45.83756087229271,36.67004869783417
MNE,montenegro,danilovgrad,21295,0.3323877690954645,80,38.18547026103035,42.77207706326704,41.548471136933045,33.23877690954645
MNE,montenegro,herceg novi,29085,0.3648215103717302,80,40.02648222611265,46.952787125094225,45.60268879646629,36.48215103717302
MNE,montenegro,kolasin,7025,0.36727766475570306,80,40.11434868238338,47.24400631769564,45.909708094462864,36.727766475570306
MNE,montenegro,kotor,22602,0.3589484892347598,80,39.54267353341753,46.22727173463794,44.868561154344974,35.89484892347598
MNE,montenegro,mojkovac,7366,0.3453408022936465,80,38.387845156252276,44.55968765849747,43.16760028670581,34.53408022936465
MNE,montenegro,niksic,70578,0.3291210663897706,80,37.826733549321375,42.44691332077644,41.140133298721324,32.912106638977065
MNE,montenegro,plav,12577,0.3123835577743772,80,36.004084668015025,40.29156172498525,39.04794472179713,31.23835577743772
MNE,montenegro,pljevlja,26419,0.3977081151426493,80,41.79762995421233,51.025593521126936,49.71351439283116,39.77081151426493
MNE,montenegro,pluzine,2425,0.42523721503388784,80,43.753850893407275,54.39926062846582,53.15465187923599,42.523721503388785
MNE,montenegro,podgorica,210342,0.2945604923696367,80,35.68770965022272,38.11488810382235,36.82006154620458,29.456049236963672
MNE,montenegro,rozaje,23678,0.24149444713092247,80,31.69687726474297,31.54214420112604,30.18680589136531,24.149444713092247
MNE,montenegro,savnik,1415,0.4047738326034987,80,42.58717185685299,51.87362788826978,50.59672907543733,40.47738326034987
