PUMA,ST,pop_size,perc_born_before_1980,perc_born_before_cessation,perc_foreign_born,overall_cvg,perc_susceptible
2603,29,126747,45.31231508438069,0.38796184525077515,2.94997120247422,0.9567115603737204,70.19489965680783
2700,12,159701,54.76358945779927,0.4747872586896763,12.014326773157338,0.9384221259618013,64.5258721029186
2700,13,104505,39.96172431941055,0.33677814458638344,19.64882063059184,0.9436599751473466,74.61131022446813
2700,17,94871,51.07356304877149,0.43368363356557854,2.6741575402388507,0.9561007373754798,66.67576812314226
2700,18,161464,48.67338849526829,0.39686245850468216,2.50396373185354,0.920971452654337,70.42834610238944
2700,21,141149,45.1522858822946,0.36871674613351846,1.6294837370438333,0.9595085366303139,71.46186323719392
2700,29,147159,50.16342867238836,0.43532505657146353,5.019061015636149,0.949755320980647,66.8079609858285
2700,37,137725,47.84098747504084,0.3959774913777455,4.432020330368488,0.973585666427584,69.04291276712907
2700,39,116378,48.81506814002646,0.39003076182783686,2.002096616198938,0.8985616528840538,71.6039365878346
2700,47,180345,44.76309296071418,0.3626327317086695,3.0585821619673403,0.9477411604293439,72.33934413634825
2700,48,138845,36.38661817134214,0.31037487846159384,8.080953581331702,0.9350462339585551,76.61357141665871
2701,1,111426,41.81070845224633,0.3533376411250516,1.5095220146105937,0.9211292760011844,73.67459809467977
2701,26,115135,52.21522560472489,0.4311547314022669,6.505406696486733,0.8331602422385415,70.71793276585802
2701,36,107094,55.37191626048145,0.4792051842306759,8.315125030347172,0.9505632615445159,63.46593230997013
2701,42,137075,48.81123472551523,0.40450118548240016,8.010942914462884,0.931934791706814,69.52089054423404
2702,1,101883,44.09862293022388,0.36165012808810104,4.904645524768607,0.9188506729792506,73.1546298206288
2702,26,120621,30.31147146848393,0.2569204367398712,19.32333507432371,0.8637965037518005,82.04703800666915
2702,36,145004,49.11174864141679,0.4142713304460567,7.512206559819039,0.9513822452816068,68.22395290347087
2702,42,141564,38.43844480235088,0.3377129778757311,15.696080924528836,0.9231373499892587,74.79824699078594
2703,1,199707,45.331410516406535,0.36350253120822007,2.8341520327279466,0.9229526249327623,72.8501036775263
2703,26,132100,37.45420136260409,0.2991521574564724,14.8554125662377,0.8374047297262928,79.34507510467492
2703,42,142647,50.76026835474984,0.4192657399033979,3.780661352850043,0.9355752742668011,68.32374694312857
2800,13,188500,48.91989389920424,0.42237135278514587,5.227586206896552,0.9664615145413131,67.23575973039068
2800,18,148518,34.03627843089726,0.2839655799297055,7.754615602149234,0.9215890222279719,78.86146559034302
2800,21,130215,52.10920400875475,0.42661751718312024,1.0912721268671044,0.9569342081320302,67.09725687467301
2800,25,147501,51.59626036433651,0.4438817363950075,16.423617467000224,0.9577303028929942,66.02092341231432
2800,26,192037,51.00162989423913,0.4226477189291647,3.3358154938891986,0.8228763502993053,71.71364029564738
2800,29,179575,42.994292078518725,0.35976054573298066,6.288180426005847,0.9477563877872848,72.51930042500312
2800,37,159127,47.71597529017703,0.3991277407353875,7.055370867294676,0.9736341160591059,68.79220202113157
2800,39,162380,48.15309767212711,0.39321344993225765,1.4804778913659318,0.903360820066637,71.27383968064996
2800,47,108406,48.33865284209361,0.39203549619024775,2.8273342803903843,0.9498049258920288,70.05940801840909
2800,48,105229,41.4961655057066,0.35121496925752405,11.340029839682977,0.9305905721048664,73.86229509597246
2801,17,195278,43.60808693247576,0.37783570089820667,10.870144102254223,0.9442045781983628,71.42878239610297
2801,36,130398,51.93484562646666,0.44241476096259147,13.507109004739338,0.9432679146157712,66.55390390871479
2801,42,130879,52.44233223053355,0.4440360944078118,4.445327363442569,0.9367110778429397,66.52885175867928
2802,36,163436,48.218262806236076,0.4097750801536993,13.480506130840206,0.9449364142658007,69.1003233746714
2802,42,161043,49.559434436765336,0.43008389063790414,11.19700949435865,0.9297950678757334,67.86872226413274
2803,42,121603,33.600322360468084,0.3059135054233859,19.758558588192727,0.9206783683696913,77.62552731459888
2900,13,107726,43.817648478547426,0.35141934166310823,4.468744778419323,0.9676155180133562,72.8083060138407
2900,18,127718,42.9806291987034,0.35802314474075697,11.061870683850358,0.9184818785093359,73.4900856063868
2900,37,155054,47.46797889767436,0.38516903788357604,7.5857443213332125,0.9663612586501662,70.29691099118445
2900,39,120019,44.819570234712835,0.3700664061523592,0.753214074438214,0.8980427566631282,73.08606677597753
2900,47,133084,51.32773286044904,0.4181043551441195,1.7740675062366627,0.9568588885786545,67.77035402180516
2900,48,118353,39.99814115400539,0.32724983735097546,7.781805277432764,0.9354726972850453,75.46896197232795
2901,6,208782,35.47959115249399,0.3009023766416645,24.418771733195392,0.9034344225777718,78.52418291201823
2901,17,140037,48.945635796253846,0.40494297935545603,5.899155223262423,0.9481786581877989,69.31175797378451
2901,26,139019,52.42161143440824,0.4220286435667067,4.515210151130421,0.824939807422637,71.75857716872581
2901,36,123938,42.942438961416194,0.3496909745195178,13.258242024237926,0.9436160734663407,73.76698079446516
2901,42,175123,47.96799963454258,0.41849442962946043,12.46952142208619,0.9312279616117286,68.60206280419756
2902,6,216854,35.31592684478958,0.29285602294631413,18.39071448993332,0.918697969233918,78.63053973376365
2902,26,141418,50.37548261183159,0.40615763198461297,8.310823233251778,0.8261038127466898,72.85417642576205
2902,36,127281,48.84861055459967,0.4157572614922887,11.75430739859052,0.9486320564619368,68.53153437235669
2902,42,151933,50.27874128727794,0.41833571376856904,5.755826581453667,0.9350666907439867,68.41953732170147
2903,6,170010,34.01035233221575,0.2892359272983942,21.045820834068586,0.9056981683837809,79.32056826813499
2903,26,169080,49.85214099834398,0.4331736456115448,26.11071682044003,0.8376399120764123,70.24687471758368
2903,36,133452,37.30479872913107,0.306604621886521,9.47306896861793,0.9495263703084011,76.78269275241327
2904,6,105731,31.030634345650753,0.27249340307005515,29.863521578345047,0.8941432006599486,81.05342874078619
2904,26,156675,43.96936333173767,0.36469123982766877,8.072123823200894,0.8276791222608055,75.32367489159051
2905,6,199654,38.883768920232,0.33043665541386597,13.361114728480269,0.9155665217816146,75.79562755487132
2905,26,127774,45.31673110335436,0.3874966738147041,22.673626872446665,0.8339118698816578,73.5742346375664
2906,26,160077,52.84956614629209,0.46688781024132137,20.069091749595508,0.8309765347066487,68.27566181239351
2907,26,171315,46.9200011674401,0.4000583720047865,17.226746052593175,0.8402861228815808,72.47391680850527
2908,26,192571,43.71115069247187,0.3549859532328336,7.859438856317929,0.8233938129570018,76.35728043268854
3000,18,109665,48.51411115670451,0.3858022158391465,1.213696256782018,0.9253425823518956,71.09474599396006
3000,39,108287,49.26814853121797,0.4128842797381034,2.678991938090445,0.8976449558853463,70.09003485630767
3000,47,115194,45.29055332743025,0.37449867180582325,3.514071913467715,0.9534233211526204,71.18875299017256
3000,48,176959,32.78612559971519,0.26430416085081854,15.66295017489927,0.9206024105100987,80.4459722686319
3001,13,156179,36.92814014688274,0.3104898866044731,22.85198394150302,0.9349414614901084,76.76007107807827
3001,26,126563,49.87871652852729,0.4099065287643308,4.732820808609151,0.8168527733083671,72.76932992814875
3001,36,107194,50.491631994328046,0.4451181969140064,26.00985129764726,0.9298697737426302,67.10035465476662
3001,37,107185,48.67472127629799,0.3986845174231469,3.418388767084947,0.9831782365270982,68.53158452619407
3001,42,141145,51.544156718268454,0.41709589429310284,6.448687519926318,0.9330632337570793,68.6632470960507
3001,49,128313,35.28403201546219,0.27597359581648,3.7681294958421985,0.9009567312403294,79.81073257469727
3002,13,132472,38.66477444290114,0.3079745153692856,16.374026209312156,0.9428319517717362,77.06983202603882
3002,26,177385,48.380077233136966,0.4081517602954027,11.750147983200383,0.8203497438608884,72.77514023631417
3002,36,105421,48.28544597376234,0.43113800855617,20.780489655761187,0.9353270217904097,67.94392399601367
3002,37,117323,43.49445547761309,0.3464879009230927,8.554162440442198,0.9708664062241338,73.18526737338574
3002,42,141987,56.46502848852359,0.4987921429426638,12.449731313430103,0.9267503255277392,62.85580311217521
3003,13,145769,43.54355178398699,0.3529488437184861,10.265557148639285,0.9482427355282096,73.28693146257442
3003,26,132277,48.40146057137673,0.4373776242279459,24.800229820754932,0.8251821350768823,70.65693014739989
3003,36,113618,26.989561513140526,0.2412909926244081,25.157985530461723,0.924110773370298,82.86361358301963
3003,42,171597,48.66635197585039,0.4364470241321235,8.992581455386748,0.9333541879629143,67.32814547397035
3004,13,183576,38.00224430208742,0.31318364056303655,18.609731119536324,0.9393709872767786,76.55145123422997
3004,26,154144,48.552652065600995,0.4136586568403571,8.185203446128297,0.8187120030518283,72.34397977326748
3004,42,175437,50.153046392722175,0.42776609267144333,14.127578560964904,0.929791721609064,68.0918410108894
3005,13,142078,50.87205619448471,0.4344655752473993,18.3427413111108,0.9423587573572613,67.5959258013481
3005,17,146464,37.7976840725366,0.3195734105309154,26.271984924623116,0.9193315455390922,76.87768034528865
3005,26,138159,46.5738750280474,0.3943137978705694,4.688800584833416,0.8176374293948955,73.76722377040718
3006,26,145344,44.682959048877144,0.37089938353148394,13.079315279612505,0.8195808776955106,75.2409738604276
3007,17,120464,44.3974963474565,0.356156196041971,8.492993757471112,0.950006566956685,72.86669251304896
3008,17,141819,42.08744949548368,0.3648523822618972,23.482749137985742,0.9245419741010458,73.3555629367537
3009,17,123614,49.481450321161034,0.42008186774960765,9.325804520523565,0.9487126111886607,68.24820524969009
3100,6,152995,32.87493055328605,0.2782247785875355,21.546455766528318,0.9059698255129058,80.05250169033502
3100,18,118758,48.51715252867175,0.4036359655770559,1.3194900554067936,0.9159940023030914,70.08877995236385
3100,26,159159,51.66405921122902,0.4316124127444882,3.290420271552347,0.8183665861041003,71.41212343723582
3100,39,134746,48.29382690395263,0.4171478188591869,2.5440458343846943,0.9003765104304291,69.56176581555759
3100,47,129182,48.48353485779753,0.3981049991484882,2.2417983929649643,0.9550632399814448,69.40886685272532
3100,48,166271,32.21307383728973,0.26501314119720215,16.445441478068936,0.9222141011628531,80.6583760169961
3101,12,151270,40.07866728366497,0.3152178224367026,6.945858398889403,0.9544573537124068,75.99354475704732
3101,13,122642,42.376184341416476,0.33422481694688605,11.854014122405049,0.9483508635462,74.75912377898304
3101,36,102005,50.830841625410514,0.4319690211264154,15.766874172834665,0.9439637370050271,67.49472854867935
3101,37,124746,30.23984736985555,0.24784762637679766,17.77451782021067,0.9510720226227434,81.20619081737061
3101,42,148111,43.87317619893189,0.3537009405108331,6.497829330704674,0.934092483925414,73.29550550573869
3102,12,117681,42.73757021099413,0.3524613149106483,4.446767107689432,0.9600942042559741,72.7827457055069
3102,13,136079,46.93303154785088,0.36830811513900014,8.969789607507405,0.9574032232068406,71.83009317343422
3102,17,133949,40.64158746985793,0.33096178396255294,15.814227803119095,0.9358871841081379,75.15283624371368
