ISOALPHA,COUNTRYNM,NAME1,mu,sigma,tot_popn_2020,prop_vaxxed,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_vaxxed,diff
CAF,central african republic,kemo,14.17759914449586,1.950268526573607,163196,0.132784823174372,86.5,22.864602453991132,15.535597911192715,15.535597911192715,13.2784823174372,0.8991168270586591
CAF,central african republic,lobaye,14.155867982900729,1.973505429692174,340220,0.132784823174372,86.5,22.86460245399113,15.53559791119272,15.53559791119272,13.278482317437202,0.8773856654635264
CAF,central african republic,mambere kadei,14.087225251454072,2.003356891066765,502727,0.132784823174372,86.5,22.864602453991132,15.53559791119272,15.53559791119272,13.2784823174372,0.8087429340168715
CAF,central african republic,mbomou,14.151959081315482,1.963812973830136,226026,0.132784823174372,86.5,22.864602453991136,15.53559791119272,15.53559791119272,13.2784823174372,0.8734767638782817
CAF,central african republic,nana gribizi,14.129359683788222,1.994228392837205,162363,0.132784823174372,86.5,22.86460245399114,15.53559791119272,15.53559791119272,13.2784823174372,0.8508773663510212
CAF,central african republic,nana mambere,14.155383773533964,2.026788179441303,322017,0.132784823174372,86.5,22.864602453991132,15.53559791119272,15.53559791119272,13.2784823174372,0.8769014560967641
CAF,central african republic,ombella mpoko,14.08881798701131,1.9755099695177625,491606,0.132784823174372,86.5,22.864602453991132,15.53559791119272,15.53559791119272,13.2784823174372,0.8103356695741102
CAF,central african republic,ouaka,14.165673361249018,1.95131481051094,381333,0.132784823174372,86.5,22.864602453991136,15.53559791119272,15.53559791119272,13.2784823174372,0.8871910438118178
CAF,central african republic,ouham,14.09660398777467,1.9716624352095804,508820,0.132784823174372,86.5,22.864602453991136,15.535597911192722,15.535597911192722,13.278482317437202,0.818121670337467
CAF,central african republic,ouham pende,14.113556674368748,1.967262630970959,593286,0.132784823174372,86.5,22.86460245399114,15.535597911192722,15.535597911192722,13.278482317437202,0.8350743569315462
CAF,central african republic,sangha mbaere,14.174483032809045,1.9950256779411744,139292,0.132784823174372,86.5,22.864602453991136,15.53559791119272,15.53559791119272,13.2784823174372,0.8960007153718443
CAF,central african republic,vakaga,14.103690257512447,1.9899784293607303,72012,0.132784823174372,86.5,22.864602453991136,15.53559791119272,15.53559791119272,13.2784823174372,0.8252079400752468
CAN,canada,alberta,24.496992640005175,2.540742886481068,4429796,0.2418034511665249,80,36.87924963994912,40.76171458381131,30.225431395815615,24.18034511665249,0.3166475233526853
CAN,canada,british columbia,30.493310962290685,3.0619286715721734,5016937,0.3015442038067393,80,40.75596141337486,48.50965118876402,37.69302547584242,30.15442038067393,0.3388905816167558
CAN,canada,manitoba,27.6167727307022,2.815390279425859,1339317,0.27325403059752695,80,38.446444741127955,44.1961459084108,34.15675382469087,27.325403059752695,0.2913696709495035
CAN,canada,new brunswick,32.34908687371711,3.224787565518633,801210,0.3203026134511691,80,41.67974606229036,51.000378310224114,40.03782668139614,32.03026134511691,0.3188255286002004
CAN,canada,newfoundland and labrador,32.57278833581842,3.257202715967208,538027,0.3223220836525197,80,41.70441906841748,51.42952243479847,40.290260456564965,32.23220836525197,0.34057997056645206
CAN,canada,northwest territories,18.83424720080685,2.0762804275105324,41812,0.18468973764925797,80,32.96010900365465,34.158901333451155,23.08621720615725,18.468973764925796,0.3652734358810541
CAN,canada,nova scotia,32.30873021738957,3.226723265117743,947396,0.3199197418868959,80,41.63294240031011,50.95281563854984,39.98996773586199,31.991974188689593,0.31675602869997377
CAN,canada,nunavut,12.04864696253004,1.564519824718119,37093,0.1159539384359283,80,26.793525591181748,22.809385145262663,14.494242304491037,11.59539384359283,0.45325311893720865
CAN,canada,ontario,28.45344082351949,2.884883101819121,14387151,0.2813222333428196,80,39.49589998567156,46.253971731563745,35.165279167852454,28.13222333428196,0.32121748923752946
CAN,canada,prince edward island,31.53251323914444,3.165753321994953,150043,0.31236152865538436,80,40.90703771858106,49.77169693783476,39.04519108192304,31.236152865538436,0.296360373606003
CAN,canada,quebec,30.69931480236769,3.062638977746195,8694212,0.30379002659724724,80,40.6170447148469,48.49742115398822,37.9737533246559,30.379002659724723,0.3203121426429689
CAN,canada,saskatchewan,28.29570650338722,2.887794176607924,1173767,0.2801956771174698,80,38.79852102283612,44.6643330143055,35.024459639683734,28.01956771174698,0.27613879164023913
CAN,canada,yukon,26.69658786827723,2.7556865645784923,41560,0.26351384493044433,80,37.58477730821034,44.355073645003046,32.93923061630554,26.35138449304443,0.3452033752327992
CHE,switzerland,aargau,38.871112450545496,2.7772713518235275,687055,0.3892524490499965,81.5,40.37226048128308,47.34773580852823,48.99740286791078,38.92524490499965,-0.054132454454155265
CHE,switzerland,appenzell ausserrhoden,40.98599429208696,2.6796296669992197,52528,0.4103350753844418,81.5,41.568616761288865,49.85975861939316,51.39602210775651,41.033507538444184,-0.047513246357226535
CHE,switzerland,appenzell innerrhoden,37.71424239473558,2.455935579529694,16418,0.3773451586241974,81.5,39.83314260283553,45.700298811113235,47.128234471358645,37.73451586241974,-0.020273467684162938
CHE,switzerland,basel-landschaft,42.69222288977152,2.7576487541548227,288859,0.4271608123300091,81.5,42.694810516772435,51.63604714415232,53.2604170444243,42.71608123300091,-0.02385834322938507
CHE,switzerland,basel-stadt,41.63150498723601,2.563753064534783,184099,0.41640635133624065,81.5,43.466302455232345,50.161712006730454,51.65508538202265,41.640635133624066,-0.009130146388052651
CHE,switzerland,bern,41.320685326069245,2.665220931277124,1017538,0.4135685227584852,81.5,42.24615995856658,50.03834213590935,51.59284563920284,41.35685227584853,-0.03616694977928603
CHE,switzerland,fribourg,36.03505020626706,2.7469668722874427,332406,0.3607451852961208,81.5,38.6200493504919,43.839996006318565,45.49901405989809,36.074518529612085,-0.03946832334502659
CHE,switzerland,geneve,36.866362867604906,2.632975994869678,513762,0.3687822130111581,81.5,39.82939683186605,44.62481654349518,46.21894246673936,36.87822130111581,-0.011858433510901989
CHE,switzerland,glarus,40.32680317670383,2.567180977950147,39189,0.40358671228679394,81.5,41.4971529976509,49.057808191196,50.503012971095906,40.35867122867939,-0.031868051975564526
CHE,switzerland,graubunden,39.93652208946895,2.6800273551959655,208683,0.3996474956384295,81.5,41.55217482069099,48.451456093524,50.02907713642397,39.96474956384296,-0.02822747437400608
CHE,switzerland,jura,40.1106951897172,2.54427594783588,70896,0.4013176373516944,81.5,41.08729763564459,48.60329473354768,50.06230972771504,40.13176373516944,-0.02106854545224479
CHE,switzerland,luzern,37.77144823617621,2.66458948862734,410019,0.3779074281743086,81.5,39.98340914714724,45.82097410221177,47.413169491257726,37.79074281743086,-0.019294581254648335
CHE,switzerland,neuchatel,38.851661141997205,2.6056867368309335,178365,0.38883769240106114,81.5,40.79775852402448,46.95181231251192,48.499921970279345,38.88376924010611,-0.0321080981089068
CHE,switzerland,nidwalden,40.71628734421017,2.8228559181626247,43855,0.40753835337470906,81.5,41.31690021334367,49.610162916989914,51.26745539177657,40.7538353374709,-0.03754799326073055
CHE,switzerland,obwalden,38.26317759862283,2.7541059753282604,39144,0.3829618430925715,81.5,40.00680877080845,46.551427062779645,48.19609259928299,38.29618430925715,-0.033006710634317926
CHE,switzerland,sankt gallen,37.964228810908175,2.6150575656412287,508689,0.3799151591933373,81.5,40.02102328189578,46.09254605495441,47.64107250410185,37.99151591933373,-0.027287108425554152
CHE,switzerland,schaffhausen,42.20913218229865,2.6103960190620037,79938,0.4224341324749159,81.5,42.61823574460352,51.19975078205111,52.67870354746174,42.24341324749159,-0.0342810651929355
CHE,switzerland,schwyz,38.59926139165068,2.864965083921109,166184,0.38615515958382385,81.5,40.16367996644613,46.97257512413579,48.69721692305611,38.61551595838238,-0.016254566731703335
CHE,switzerland,solothurn,41.16342121145387,2.7140400431280742,266311,0.4118646661630362,81.5,41.79325122078489,49.99610594933061,51.59422434404718,41.18646661630362,-0.023045404849746376
CHE,switzerland,thurgau,38.7020481162562,2.7796841435250332,273452,0.38738030462688,81.5,40.12688994795158,47.15018999265574,48.797298591819136,38.738030462688,-0.035982346431801204
CHE,switzerland,ticino,43.06155991176374,2.8006255641782087,360293,0.43081046428571423,81.5,43.28527976190476,51.8897619047619,53.58107142857143,43.081046428571426,-0.01948651680768876
CHE,switzerland,uri,39.94705376504487,2.608640678779795,36046,0.3997414806110458,81.5,41.285294611381566,48.39404622013318,49.90767164680207,39.97414806110458,-0.027094296059708256
CHE,switzerland,valais,38.92378270532103,2.6354462922056174,364593,0.38944185654535224,81.5,40.6728307010425,47.22367188963105,48.75922342218614,38.944185654535225,-0.020402949214194166
CHE,switzerland,vaud,36.80913981761303,2.6256860988148425,830089,0.3683890605424499,81.5,39.55446281530647,44.613696243029985,46.18957305204038,36.838906054244994,-0.029766236631964205
CHE,switzerland,zug,39.01085217786641,2.9610915933120796,128965,0.3903313300966628,81.5,40.434667366487346,47.40462756418668,49.22836023269038,39.03313300966628,-0.022280831799868395
CHE,switzerland,zurich,38.07785621931199,2.785311334604836,1556905,0.38087074873188137,81.5,40.64574078355997,46.045738977123285,47.73925170166336,38.087074873188136,-0.009218653876146732
CHL,chile,aisen,27.766944274796852,1.709651802095013,113077,0.27007901601963324,93,31.12925853639684,30.567933679877875,29.040754410713255,27.00790160196333,0.7590426728335231
CHL,chile,antofagasta,26.529969666562085,1.7040290142095569,643038,0.2581601345538418,93,30.739877233694056,29.21556588088959,27.759154253101265,25.81601345538418,0.713956211177905
CHL,chile,araucania,29.72720072375726,1.7029486004959118,1028202,0.2902020931640971,93,32.22064018774131,32.64002792567734,31.204526146677097,29.020209316409712,0.7069914073475481
CHL,chile,arica y parinacota,30.877052836833084,1.6818392099541082,162643,0.3024543770059669,93,32.684234616784494,33.89590479446766,32.52197602214697,30.24543770059669,0.6316151362363946
CHL,chile,atacama,28.750280574706608,1.7262778659586675,296817,0.28068149460402403,93,31.593358520580637,31.67815759503968,30.180805871400423,28.0681494604024,0.6821311143042088
CHL,chile,biobio,30.595185246644967,1.7228463688430833,2094485,0.2990390170579699,93,32.772405825374676,33.65933830907426,32.15473301698601,29.903901705796994,0.6912835408479729
CHL,chile,coquimbo,30.153272075878455,1.7317448642443636,822662,0.2943630570809955,93,32.47015927436792,33.093932600838556,31.651941621612423,29.436305708099553,0.7169663677789018
CHL,chile,libertador general bernardo ohiggins,31.21162661589264,1.724908611850466,935288,0.3053482549168512,93,32.98357765380898,34.36588263628727,32.833145689984,30.53482549168512,0.6768011242075218
CHL,chile,los lagos,28.965998386594535,1.7249753001500487,940901,0.2819848723858406,93,32.02062745908868,31.887765216703873,30.32095401998286,28.198487238584057,0.7675111480104775
CHL,chile,los rios,31.16910285568233,1.7285967177762642,374147,0.30482582015132986,93,32.871530904350394,34.18538578359563,32.77696990874514,30.482582015132987,0.6865208405493419
CHL,chile,magallanes y antartica chilena,30.82337305206517,1.7087987017165267,154043,0.301597228276198,93,33.03827465962411,33.851439706674185,32.4298094920643,30.1597228276198,0.6636502244453695
CHL,chile,maule,31.124841709279725,1.7093455007858216,1046007,0.30457029346521697,93,32.94172616377969,34.236739921855744,32.749493920991064,30.457029346521697,0.6678123627580277
CHL,chile,santiago metropolitan,29.748108431684187,1.7136228944443606,7882841,0.2905568260244381,93,32.470779997514335,32.71289011318973,31.242669464993345,29.05568260244381,0.6924258292403778
CHL,chile,tarapaca,26.71891217679472,1.7318323470491197,421036,0.259690518057622,93,30.742842328328592,29.40993088700379,27.923711619099144,25.9690518057622,0.749860371032522
CHL,chile,valparaiso,31.925189558413035,1.731103851167879,1927227,0.31269962445060345,93,33.489497061549855,35.00406486571986,33.62361553232295,31.269962445060344,0.6552271133526908
CHN,china,anhui,33.26276307995874,2.632166193589526,58114568,0.325839638269736,90.33333333333331,36.037917029492945,37.90046995932872,35.80655365601494,32.5839638269736,0.6787992529851365
CHN,china,beijing,32.97853630441026,2.6312984841929943,27523067,0.3234859844563389,90.33333333333331,37.28170529943146,37.23700269136291,35.547910379817466,32.34859844563389,0.62993785877637265
CHN,china,chongqing,36.798364046287816,2.634733808324345,26478025,0.3625754858270612,90.33333333333331,37.71006332903119,41.73343774927486,39.84345998099574,36.25754858270612,0.5408154635816942
CHN,china,fujian,29.614523735900285,2.675910438384644,39785467,0.29005571539843217,90.33333333333331,34.84903440287131,33.73176939898195,31.87425443938815,29.005571539843217,0.6089521960570679
CHN,china,gansu,30.61887328978279,2.6068464495711567,25353311,0.2980279449716707,90.33333333333331,34.47570157929559,34.83298216718242,32.75032362326051,29.802794497167067,0.8160787926157234
CHN,china,guangdong,25.32447601265004,2.6671371083270494,123253462,0.24660403697035116,90.33333333333331,32.80249114413886,28.798872136864357,27.099344722016617,24.660403697035115,0.6640723156149271
CHN,china,guangxi,29.97852764124499,2.6340407072905094,46978492,0.2938354008921609,90.33333333333331,33.867626898201564,33.937975646970706,32.289604493644056,29.383540089216098,0.5949875520288934
CHN,china,guizhou,28.84966172041381,2.620324354972005,33464714,0.2822976638799033,90.33333333333331,32.961716768892494,32.732040433565054,31.021721305483872,28.22976638799033,0.6198953324234786
CHN,china,hainan,28.133693083214517,2.6743085905047828,9749929,0.27590538321867597,90.33333333333331,33.29423103424615,32.00518019693282,30.31927288117318,27.5905383218676,0.5431547613469156
CHN,china,hebei,33.391898019583834,2.571979973258617,75210482,0.327370318565885,90.33333333333331,35.38723772065687,37.72938788137814,35.97476028196539,32.7370318565885,0.654866162995333
CHN,china,heilongjiang,36.70949615564766,2.636059885176389,39485296,0.3597392922601038,90.33333333333331,38.07105862451134,41.61568341966773,39.53179035825317,35.973929226010384,0.7355669296372795
CHN,china,henan,30.76099222115482,2.6138695105137373,94863267,0.3008811377193385,90.33333333333331,33.89096411090939,34.83603684992287,33.063861287839394,30.08811377193385,0.6728784492209705
CHN,china,hubei,34.913651618903245,2.628821238907161,54007000,0.3433142521889453,90.33333333333331,36.74896209627613,39.68930736889675,37.726840899884095,34.33142521889453,0.5822264000087145
CHN,china,hunan,33.69479775417787,2.6771607915646536,66387108,0.33105116309001115,90.33333333333331,36.09100992618625,38.328493359026815,36.37924869121002,33.10511630900111,0.5896814451767582
CHN,china,jiangsu,36.4670159931986,2.587692578145107,81659525,0.3593349626722619,90.33333333333331,38.04189752192259,41.51291630238697,39.4873585354134,35.93349626722619,0.5335197259724112
CHN,china,jiangxi,28.5931728656512,2.581058382431241,47994707,0.27921100901621865,90.33333333333331,33.12897573779562,32.379154841330845,30.68252846332073,27.921100901621863,0.6720719640293389
CHN,china,jilin,37.0281193632375,2.6681662032032487,27342717,0.3638139215960183,90.33333333333331,38.06612229019136,42.08726427508433,39.97955182373826,36.38139215960183,0.6467272036356704
CHN,china,liaoning,40.53102745009934,2.5901039784535387,44613451,0.3995330971245288,90.33333333333331,39.57074727171928,45.80613369493937,43.90473594775042,39.953309712452885,0.5777177376464522
CHN,china,nei mongol,33.55389430462846,2.6429766847616785,25776276,0.32803234398882464,90.33333333333331,36.40151140047691,38.07829592875758,36.047510328442264,32.803234398882466,0.7506599057459908
CHN,china,ningxia hui,26.225614451390108,2.634613317264887,7208640,0.25360751997587816,90.33333333333331,32.23294230601379,29.698194831266317,27.868958239107496,25.360751997587816,0.8648624538022922
CHN,china,qinghai,25.83500741083281,2.65629901404175,6466708,0.24924404631256947,90.33333333333331,32.27164301494848,29.37655896691555,27.389455638743893,24.924404631256948,0.9106027795758607
CHN,china,shaanxi,32.82611105401462,2.6002832728759224,38164479,0.3215657561169777,90.33333333333331,35.74847293725069,37.15326865033838,35.33689627659095,32.15657561169777,0.6695354423168496
CHN,china,shandong,35.672103876597866,2.6720499872996535,99206377,0.3510986086948843,90.33333333333331,37.12805971192862,40.52958429961677,38.58226469174552,35.10986086948843,0.5622430071094371
CHN,china,shanghai,36.666562845872996,2.591120481017343,31356140,0.3625900358118504,90.33333333333331,39.085953479869595,41.47651116919984,39.84505888042311,36.25900358118504,0.4075592646879542
CHN,china,shanxi,31.206127568271032,2.6205328298801125,38248828,0.3053023018724101,90.33333333333331,34.7296076895616,35.344137271565174,33.549703502462656,30.53023018724101,0.6758973810300226
CHN,china,sichuan,35.01061462742325,2.6131748958111607,77861826,0.34486373443361745,90.33333333333331,37.10888957566563,39.84181160107283,37.8971136740239,34.48637344336174,0.5242411840615091
CHN,china,tianjin,35.123956359035525,2.5478198874824396,16504083,0.3455097453815466,90.33333333333331,37.523373921925504,39.61896151334605,37.96810388808204,34.55097453815466,0.5729818208808624
CHN,china,xinjiang uygur,25.6937134596677,2.6483282581368237,25255370,0.2480994132926045,90.33333333333331,32.31908617670254,29.22801829773493,27.263671790396092,24.80994132926045,0.8837721304072481
CHN,china,xizang,21.439861909003728,2.5945100634933143,3356750,0.20568822299906897,90.33333333333331,29.50640870838212,24.121852063427557,22.603101428469113,20.5688222999069,0.8710396090968295
CHN,china,yunnan,27.45020956456037,2.633001604467984,48474500,0.26773899055678624,90.33333333333331,33.13707778572022,31.192032521931168,29.42186709415233,26.773899055678623,0.6763105088817483
CHN,china,zhejiang,34.40348281064959,2.6694096727710703,62703652,0.3380027124092023,90.33333333333331,37.32575231056282,39.15521869511158,37.14315520980245,33.80027124092023,0.6032115697293605
CIV,cote d'ivoire,abidjan,14.114226376597845,1.7389307880635858,5280721,0.13998075249600828,83,22.6977319866988,15.96058948161438,16.86515090313353,13.998075249600827,0.11615112699701768
CIV,cote d'ivoire,bas-sassandra,14.184548596735151,1.7393660381048814,2596463,0.14065055774446353,83,22.73396712602428,16.03945123339881,16.94585033065826,14.065055774446352,0.11949282228879987
CIV,cote d'ivoire,comoe,14.146825881527874,1.7331419070193572,1293694,0.14027560932224611,83,22.7136831578854,15.995305432103471,16.90067582195736,14.027560932224612,0.11926494930326292
CIV,cote d'ivoire,denguele,14.142835801929309,1.7395194393649762,329712,0.1401964199528791,83,22.70939916960862,15.985981807952443,16.891134934081823,14.019641995287907,0.12319380664140134
CIV,cote d'ivoire,goh-djiboua,14.174940676893886,1.7340539557637404,1829356,0.1405453430036709,83,22.728275216621505,16.02706342546271,16.933173855863963,14.054534300367088,0.1204063765267982
CIV,cote d'ivoire,lacs,14.135390116529528,1.741151281684973,1411572,0.14011109825114113,83,22.704783434277942,15.975936173225334,16.880855210980858,14.011109825114112,0.12428029141541685
CIV,cote d'ivoire,lagunes,14.171995184772904,1.7292134031570217,1582353,0.14047299961761547,83,22.724361582503168,16.018545835958147,16.92445778525488,14.047299961761547,0.12469522301135605
CIV,cote d'ivoire,montagnes,14.192133266301266,1.733755053012884,2758359,0.14077048622544366,83,22.74045501967311,16.053571412541558,16.960299545234182,14.077048622544366,0.11508464375689975
CIV,cote d'ivoire,sassandra-marahoue,14.189232960411518,1.745677400590362,2627632,0.14072344028463843,83,22.73790992731423,16.04803230200934,16.95463135959499,14.072344028463842,0.1168889319476758
CIV,cote d'ivoire,savanes,14.136252894498003,1.7446224622314366,1903149,0.1401460809425992,83,22.706675928703586,15.98005497691772,16.885069993084244,14.01460809425992,0.12164480023808366
CIV,cote d'ivoire,vallee du bandama,14.131979653924365,1.7360000840558685,1555755,0.1401136022284536,83,22.704918894498658,15.976230987333972,16.881156894994405,14.01136022284536,0.12061943107900497
CIV,cote d'ivoire,woroba,14.16558993923398,1.7326463840773485,987073,0.14048067773144526,83,22.724776953277008,16.019449844262667,16.925382859210274,14.048067773144526,0.11752216608945432
CIV,cote d'ivoire,yamoussoukro,14.147047524094498,1.7356529319312324,392128,0.14023933738307956,83,22.71172091770837,15.991034834538157,16.896305708804768,14.023933738307957,0.12311378578654164
CIV,cote d'ivoire,zanzan,14.133563642106765,1.7416799441179809,1017581,0.14012976074515837,83,22.705793038297085,15.978133464115867,16.883103704235946,14.012976074515835,0.12058756759092937
CMR,cameroon,adamaoua,10.926685982724416,1.3126781580094853,1360655,0.10921635513523952,78,20.491851701021677,12.688888521619743,13.455561469414604,10.921635513523952,0.005050469200464036
CMR,cameroon,centre,11.849514812468858,1.4788349079252054,5403531,0.11822779016536238,78,22.369230162148373,13.614475803904169,14.49210686790456,11.822779016536238,0.026735795932619766
CMR,cameroon,est,11.929114807227478,1.3680073208945134,1016707,0.11887034828937976,78,20.966080967691596,13.770614085757154,14.57539064059562,11.887034828937978,0.042079978289500275
CMR,cameroon,extreme-nord,11.78204386155772,1.2600009509592882,4482315,0.11791464812486216,78,20.393084817767097,13.824407950438427,14.564863711207735,11.791464812486216,-0.009420950928497263
CMR,cameroon,littoral,12.798983906077725,1.6313667502360358,4222616,0.12746641149184632,78,23.59737846819987,14.587843937695135,15.57829959724277,12.746641149184631,0.05234275689309342
CMR,cameroon,nord,10.37840143028592,1.281987454770502,2889247,0.1035506879083338,78,19.866259574660265,11.956535984138378,12.720951762149696,10.355068790833382,0.023332639452538828
CMR,cameroon,nord-ouest,12.215914581997993,1.25890765426693,2186144,0.12211238655308056,78,21.70633891395367,14.32369171882032,15.047459431761578,12.211238655308057,0.004675926689936105
CMR,cameroon,ouest,14.801493887773637,1.333333997422584,2022251,0.14796068745201477,78,22.69457157926672,17.571447866869384,18.334585767392763,14.796068745201476,0.005425142572160979
CMR,cameroon,sud,16.714558223123205,1.4745377580794252,927007,0.16715468426484928,78,24.833329754943193,19.88205079015557,20.73688224069088,16.71546842648493,-9.102033617232053e-4
CMR,cameroon,sud-ouest,11.22832737747694,1.385116594466444,1822484,0.11183365321604812,78,22.087515311448296,12.886802314876142,13.702575637934636,11.183365321604812,0.044962055872128204
COD,democratic republic of the congo,bandundu,13.89915128679913,0.6975270543104107,6745088,0.13633489911863464,90.33333333333331,21.14893160017971,13.96976180356294,14.784778330513989,13.633489911863464,0.2656613749356662
COD,democratic republic of the congo,bas-congo,13.900299176017432,0.706822055209195,2403902,0.1363348991186347,90.33333333333331,21.14893160017972,13.96976180356295,14.784778330513992,13.63348991186347,0.266809264153963
COD,democratic republic of the congo,equateur,13.892570808196083,0.7017103474611448,8651773,0.13633489911863467,90.33333333333331,21.14893160017972,13.969761803562944,14.784778330513989,13.633489911863467,0.2590808963326161
COD,democratic republic of the congo,kasai occidental,13.909378885807822,0.7024518028957243,10665553,0.13633489911863464,90.33333333333331,21.14893160017972,13.969761803562944,14.784778330513989,13.633489911863464,0.2758889739443582
COD,democratic republic of the congo,kasai oriental,13.890787427917632,0.6954923837085895,7916494,0.13633489911863467,90.33333333333331,21.14893160017971,13.969761803562944,14.784778330513989,13.633489911863467,0.2572975160541642
COD,democratic republic of the congo,katanga,13.90997879875529,0.7026682223934027,22291974,0.1363348991186347,90.33333333333331,21.148931600179715,13.969761803562946,14.784778330513992,13.63348991186347,0.27648888689182094
COD,democratic republic of the congo,kinshasa,13.898096881590735,0.7008320170832308,6163170,0.1363348991186347,90.33333333333331,21.14893160017972,13.96976180356295,14.784778330513992,13.63348991186347,0.26460696972726616
COD,democratic republic of the congo,maniema,13.896791738365872,0.6962143068926979,2421651,0.13633489911863472,90.33333333333331,21.148931600179715,13.96976180356295,14.784778330513992,13.633489911863473,0.2633018265023992
COD,democratic republic of the congo,nord-kivu,13.890414967801496,0.6993937786333003,7397339,0.13633489911863467,90.33333333333331,21.148931600179715,13.969761803562944,14.784778330513989,13.633489911863467,0.2569250559380283
COD,democratic republic of the congo,orientale,13.900297739772975,0.703971027030411,10559761,0.1363348991186347,90.33333333333331,21.148931600179715,13.96976180356295,14.784778330513992,13.63348991186347,0.2668078279095063
COD,democratic republic of the congo,sud-kivu,13.90079027612484,0.6944086668472873,4952664,0.1363348991186347,90.33333333333331,21.14893160017972,13.969761803562946,14.784778330513992,13.63348991186347,0.26730036426137005
COG,congo,bouenza,14.537789459430169,1.7285711943755742,347965,0.14436381696233577,86.5,22.80522239082676,15.955389179902484,16.88992568098799,14.436381696233576,0.10140776319659217
COG,congo,brazzaville,13.01695785154104,1.8197822822548435,1603510,0.1279327528684663,86.5,23.512471766777203,14.04561877176197,15.044321244926756,12.793275286846631,0.22368256469440873
COG,congo,cuvette,14.865888044709132,1.67774188001604,224718,0.14773794570762086,86.5,23.25695957550434,16.377432006357175,17.22078388146932,14.773794570762083,0.09209347394704892
COG,congo,cuvette-ouest,14.71024426048281,1.6655087273030134,226594,0.14613707037082696,86.5,23.454985684735405,16.204331566185832,17.030370279044917,14.613707037082696,0.09653722340011406
COG,congo,kouilou,20.12536958196412,2.099879861690541,175588,0.200481953129248,86.5,26.033831765537496,22.25414604969822,23.472568103963894,20.0481953129248,0.07717426903931823
COG,congo,lekoumou,17.53997296073164,1.750012695313984,209642,0.1748947952652164,86.5,24.56137893830465,19.45307231852936,20.366209164565895,17.489479526521638,0.05049343421000074
COG,congo,likouala,11.61959683259558,1.6826363348368203,1477404,0.11404460305615936,86.5,20.72594491126755,12.516886740421112,13.386497096324174,11.404460305615936,0.21513652697964325
COG,congo,niari,15.893220665448824,1.6796902664090947,196675,0.15809482382140427,86.5,23.9063630978376,17.569777447237218,18.430845198922473,15.809482382140429,0.08373828330839572
COG,congo,plateaux,15.61457442031481,1.7310071186265312,148471,0.15513486949499114,86.5,23.306069614126734,17.208905384584543,18.10792079775017,15.513486949499114,0.10108747081569547
COG,congo,pointe noire,11.65701217378142,1.810352399376508,490912,0.11364103761319884,86.5,22.761639318136694,12.386213992344832,13.389717250962482,11.364103761319884,0.29290841246153576
COG,congo,pool,20.00025119459084,1.9070739694102157,21604,0.199448475242503,86.5,25.59090428791817,22.218643673788545,23.300069739428135,19.9448475242503,0.05540367034054228
COG,congo,sangha,14.88589861177361,1.9432071124698465,140258,0.14710233502064424,86.5,23.460431780540716,16.185355385010148,17.2688889407264,14.710233502064424,0.17566510970918614
COK,cook islands,northern islands,6.144993767213095,1.7407427035361906,899,0.07589072158785867,30,26.688344450671018,26.503681181369153,25.296907195952897,7.589072158785867,-1.4440783915727717
COK,cook islands,southern islands,8.180036254923884,2.0311172187329176,20549,0.09747050668334924,30,32.40118904576839,33.927169503216646,32.49016889444975,9.747050668334923,-1.567014413411039
COL,colombia,amazonas,11.368308843330068,2.776542158258333,111387,0.07489631968221501,87.5,21.811463382097923,14.23985059362355,8.537507225754814,7.489631968221501,3.8786768751085665
COL,colombia,antioquia,19.838778135568216,3.575324167478575,6302425,0.147793148704141,87.5,28.91402669003024,25.854593826461382,16.855747758913598,14.7793148704141,5.0594632651541165
COL,colombia,arauca,13.731647003997177,3.032194529317724,362608,0.097271387070199,87.5,23.832458916879848,17.619303646533407,11.094827212418156,9.7271387070199,4.004508296977276
COL,colombia,atlantico,17.77591546502417,3.4790511166889257,2545280,0.13050960524741664,87.5,27.637178298515053,23.18867670589643,14.884628613300231,13.050960524741663,4.724954940282506
COL,colombia,bogota d.c.,19.11572397853159,3.6388754411427424,8130626,0.13927007485688736,87.5,28.984365927900186,25.018985485230793,15.877847472172066,13.927007485688735,5.188716492842856
COL,colombia,bolivar,16.811415850906346,3.254771890061996,2642380,0.12425458998304492,87.5,26.498576311327614,21.68782194472105,14.172995667034474,12.42545899830449,4.385956852601856
COL,colombia,boyaca,20.393922657977058,3.315064213659513,1172190,0.1599589600070613,87.5,28.650875824869033,25.983627731309504,18.25607562760498,15.99589600070613,4.398026657270927
COL,colombia,caldas,21.984150913832075,3.6029656363954614,845994,0.16889731474663597,87.5,29.910258679651793,28.354461404392634,19.266957358758933,16.8897314746636,5.094419439168476
COL,colombia,caqueta,14.887527458495192,3.069467988976667,523696,0.10918990684755545,87.5,24.763155056761395,18.949608529667625,12.454196653030507,10.918990684755544,3.9685367737396486
COL,colombia,casanare,14.38424052399,3.0773758172796835,722571,0.10206111997599662,87.5,24.97092999468106,18.46869331587633,11.635844141674507,10.20611199759966,4.17812852639034
COL,colombia,cauca,17.61997574238816,3.140367531176388,1431148,0.13478159032399858,87.5,26.771299081845683,22.415506109726977,15.377828196886616,13.47815903239986,4.1418167099883
